trade_id,diff_pips,realism_class,spread_entry
2151,3.4000000000000696,ENTRY_MATERIAL_DIFF,0.2999999999997449
2152,4.900000000001015,ENTRY_MATERIAL_DIFF,0.1999999999990898
2153,1.7000000000000348,ENTRY_MINOR_DIFF,0.1000000000006551
2154,2.3999999999979593,ENTRY_MINOR_DIFF,0.2000000000013102
2155,2.20000000000109,ENTRY_MINOR_DIFF,0.1000000000006551
2156,2.4000000000001798,ENTRY_MINOR_DIFF,0.1999999999990898
2157,2.5999999999992696,ENTRY_MINOR_DIFF,0.1000000000006551
2158,3.2999999999994145,ENTRY_MATERIAL_DIFF,0.1999999999990898
2159,2.100000000000435,ENTRY_MINOR_DIFF,0.1999999999990898
2160,1.4999999999987246,ENTRY_MINOR_DIFF,0.1000000000006551
2161,3.5999999999991594,ENTRY_MATERIAL_DIFF,0.1999999999990898
2162,3.7999999999982492,ENTRY_MATERIAL_DIFF,0.1000000000006551
2163,1.40000000000029,ENTRY_MINOR_DIFF,0.1999999999990898
2164,2.6999999999999247,ENTRY_MINOR_DIFF,0.1999999999990898
2165,12.199999999999989,ENTRY_SEVERE_DIFF,0.1000000000006551
2166,1.2999999999996348,ENTRY_MINOR_DIFF,0.1000000000006551
2167,3.20000000000098,ENTRY_MATERIAL_DIFF,0.0999999999984346
2168,0.9999999999998899,ENTRY_REALISTIC,0.1999999999990898
2169,0.9999999999998899,ENTRY_REALISTIC,0.2000000000013102
2170,4.500000000000615,ENTRY_MATERIAL_DIFF,0.1999999999990898
2171,9.499999999997844,ENTRY_SEVERE_DIFF,0.3000000000019653
2172,6.099999999999994,ENTRY_MATERIAL_DIFF,1.100000000000545
2173,2.0999999999982144,ENTRY_MINOR_DIFF,0.2000000000013102
2174,1.7000000000000348,ENTRY_MINOR_DIFF,0.0999999999984346
2175,0.8000000000008001,ENTRY_REALISTIC,0.2999999999997449
2176,57.300000000000125,ENTRY_SEVERE_DIFF,1.5999999999993797
2177,1.40000000000029,ENTRY_MINOR_DIFF,0.1000000000006551
2178,3.60000000000138,ENTRY_MATERIAL_DIFF,0.1999999999990898
2179,3.4000000000000696,ENTRY_MATERIAL_DIFF,0.2000000000013102
2180,3.1999999999987594,ENTRY_MATERIAL_DIFF,0.1000000000006551
2181,4.100000000000215,ENTRY_MATERIAL_DIFF,0.1000000000006551
2182,2.500000000000835,ENTRY_MINOR_DIFF,0.1999999999990898
2183,16.100000000001113,ENTRY_SEVERE_DIFF,0.7999999999985796
2184,1.7000000000000348,ENTRY_MINOR_DIFF,0.1999999999990898
2185,1.7000000000000348,ENTRY_MINOR_DIFF,0.2999999999997449
2186,2.100000000000435,ENTRY_MINOR_DIFF,0.2999999999997449
2187,4.300000000001525,ENTRY_MATERIAL_DIFF,0.1999999999990898
2188,2.300000000001745,ENTRY_MINOR_DIFF,0.1999999999990898
2189,6.800000000000139,ENTRY_MATERIAL_DIFF,0.1000000000006551
2190,2.8999999999990145,ENTRY_MINOR_DIFF,0.1000000000006551
2191,6.699999999999484,ENTRY_MATERIAL_DIFF,0.4000000000004
2192,1.3000000000018552,ENTRY_MINOR_DIFF,0.1999999999990898
2193,1.7000000000000348,ENTRY_MINOR_DIFF,0.2999999999997449
2194,4.100000000000215,ENTRY_MATERIAL_DIFF,0.1000000000006551
2195,1.40000000000029,ENTRY_MINOR_DIFF,0.1999999999990898
2196,1.500000000000945,ENTRY_MINOR_DIFF,0.2999999999997449
2197,3.20000000000098,ENTRY_MATERIAL_DIFF,0.1000000000006551
2198,2.500000000000835,ENTRY_MINOR_DIFF,0.1999999999990898
2199,2.100000000000435,ENTRY_MINOR_DIFF,0.0999999999984346
2200,5.60000000000116,ENTRY_MATERIAL_DIFF,1.4999999999987246
2201,2.4999999999986144,ENTRY_MINOR_DIFF,0.2000000000013102
2202,2.5999999999992696,ENTRY_MINOR_DIFF,0.1000000000006551
2203,1.80000000000069,ENTRY_MINOR_DIFF,0.1999999999990898
2204,2.2999999999995246,ENTRY_MINOR_DIFF,0.2000000000013102
2205,2.4999999999986144,ENTRY_MINOR_DIFF,0.4000000000004
2206,4.999999999999449,ENTRY_MATERIAL_DIFF,0.2999999999997449
2207,1.7000000000000348,ENTRY_MINOR_DIFF,0.1000000000006551
2208,1.0999999999983245,ENTRY_MINOR_DIFF,0.2000000000013102
2209,4.00000000000178,ENTRY_MATERIAL_DIFF,0.1999999999990898
2210,3.300000000001635,ENTRY_MATERIAL_DIFF,0.1999999999990898
2211,3.6999999999998145,ENTRY_MATERIAL_DIFF,0.2000000000013102
2212,3.1000000000003247,ENTRY_MATERIAL_DIFF,0.1999999999990898
2213,3.4000000000000696,ENTRY_MATERIAL_DIFF,0.0999999999984346
2214,16.499999999999293,ENTRY_SEVERE_DIFF,0.5999999999994898
2215,1.9999999999997797,ENTRY_MINOR_DIFF,0.2999999999997449
2216,2.2999999999995246,ENTRY_MINOR_DIFF,0.1000000000006551
2217,0.8000000000008001,ENTRY_REALISTIC,0.1999999999990898
2218,5.599999999998939,ENTRY_MATERIAL_DIFF,0.2999999999997449
2219,38.599999999999746,ENTRY_SEVERE_DIFF,0.99999999999989
2220,4.500000000000615,ENTRY_MATERIAL_DIFF,0.5999999999994898
2221,3.4000000000000696,ENTRY_MATERIAL_DIFF,0.1999999999990898
2222,1.7999999999984695,ENTRY_MINOR_DIFF,0.3000000000019653
2223,11.400000000001409,ENTRY_SEVERE_DIFF,0.1999999999990898
2224,3.5999999999991594,ENTRY_MATERIAL_DIFF,0.1999999999990898
2225,5.999999999999339,ENTRY_MATERIAL_DIFF,0.1999999999990898
2226,5.999999999999339,ENTRY_MATERIAL_DIFF,0.5000000000010552
2227,3.20000000000098,ENTRY_MATERIAL_DIFF,0.0999999999984346
2228,4.299999999999304,ENTRY_MATERIAL_DIFF,0.1000000000006551
2229,7.4000000000018495,ENTRY_SEVERE_DIFF,0.2999999999997449
2250,2.9999999999996696,ENTRY_MINOR_DIFF,0.1999999999990898
2251,9.200000000000319,ENTRY_SEVERE_DIFF,0.5999999999994898
2252,4.499999999998394,ENTRY_MATERIAL_DIFF,0.1000000000006551
2253,2.1999999999988695,ENTRY_MINOR_DIFF,0.1000000000006551
2254,2.9999999999996696,ENTRY_MINOR_DIFF,0.2000000000013102
2255,2.100000000000435,ENTRY_MINOR_DIFF,0.0999999999984346
2256,,ENTRY_SEVERE_DIFF,
2257,4.699999999999704,ENTRY_MATERIAL_DIFF,0.2999999999997449
2258,2.4999999999986144,ENTRY_MINOR_DIFF,0.1000000000006551
2259,7.099999999999884,ENTRY_SEVERE_DIFF,0.1999999999990898
2260,2.9999999999996696,ENTRY_MINOR_DIFF,0.2999999999997449
2261,2.80000000000058,ENTRY_MINOR_DIFF,0.1999999999990898
2262,1.5999999999993797,ENTRY_MINOR_DIFF,0.2000000000013102
2263,3.8000000000004697,ENTRY_MATERIAL_DIFF,0.2000000000013102
2264,3.6999999999998145,ENTRY_MATERIAL_DIFF,0.1000000000006551
2265,1.3000000000018552,ENTRY_MINOR_DIFF,0.2999999999997449
2266,0.9999999999998899,ENTRY_REALISTIC,0.1999999999990898
2267,1.1999999999989797,ENTRY_MINOR_DIFF,0.2000000000013102
2268,1.40000000000029,ENTRY_MINOR_DIFF,0.1000000000006551
2269,2.5999999999992696,ENTRY_MINOR_DIFF,0.2000000000013102
2270,3.4000000000000696,ENTRY_MATERIAL_DIFF,0.2000000000013102
2271,2.500000000000835,ENTRY_MINOR_DIFF,0.0999999999984346
2272,6.299999999999084,ENTRY_MATERIAL_DIFF,0.1000000000006551
2273,3.1000000000003247,ENTRY_MATERIAL_DIFF,0.1999999999990898
2274,6.099999999999994,ENTRY_MATERIAL_DIFF,0.1000000000006551
2275,2.4000000000001798,ENTRY_MINOR_DIFF,0.2999999999997449
2276,4.8000000000003595,ENTRY_MATERIAL_DIFF,0.2999999999997449
2277,2.9999999999996696,ENTRY_MINOR_DIFF,0.1999999999990898
2278,3.1999999999987594,ENTRY_MATERIAL_DIFF,0.2000000000013102
2279,2.4000000000001798,ENTRY_MINOR_DIFF,0.1000000000006551
2280,6.6000000000010495,ENTRY_MATERIAL_DIFF,0.2999999999997449
2281,17.899999999999583,ENTRY_SEVERE_DIFF,0.2999999999997449
2282,3.2999999999994145,ENTRY_MATERIAL_DIFF,0.2999999999997449
2283,27.999999999999137,ENTRY_SEVERE_DIFF,0.2999999999997449
2284,3.8999999999989043,ENTRY_MATERIAL_DIFF,0.3000000000019653
2285,10.200000000000209,ENTRY_SEVERE_DIFF,0.2999999999997449
2286,2.80000000000058,ENTRY_MINOR_DIFF,0.1999999999990898
2287,7.800000000000029,ENTRY_SEVERE_DIFF,0.2000000000013102
2288,7.999999999999119,ENTRY_SEVERE_DIFF,0.1999999999990898
2289,4.500000000000615,ENTRY_MATERIAL_DIFF,0.2000000000013102
2290,3.8000000000004697,ENTRY_MATERIAL_DIFF,0.2999999999997449
2291,12.199999999999989,ENTRY_SEVERE_DIFF,0.1999999999990898
2310,3.0999999999981043,ENTRY_MATERIAL_DIFF,0.2000000000013102
2311,9.700000000001374,ENTRY_SEVERE_DIFF,0.2999999999997449
2312,25.600000000001177,ENTRY_SEVERE_DIFF,0.700000000000145
2313,3.8000000000004697,ENTRY_MATERIAL_DIFF,0.2000000000013102
2314,58.30000000000002,ENTRY_SEVERE_DIFF,1.7000000000000348
2315,2.80000000000058,ENTRY_MINOR_DIFF,0.1999999999990898
2316,1.9999999999997797,ENTRY_MINOR_DIFF,0.3000000000019653
2317,8.399999999999519,ENTRY_SEVERE_DIFF,0.1999999999990898
2318,4.100000000000215,ENTRY_MATERIAL_DIFF,0.2999999999997449
2319,9.399999999999409,ENTRY_SEVERE_DIFF,0.1000000000006551
2320,3.1999999999987594,ENTRY_MATERIAL_DIFF,0.2000000000013102
2321,5.499999999998284,ENTRY_MATERIAL_DIFF,0.2000000000013102
2322,7.699999999999374,ENTRY_SEVERE_DIFF,0.2000000000013102
2323,14.099999999999113,ENTRY_SEVERE_DIFF,0.4000000000004
2324,2.9999999999996696,ENTRY_MINOR_DIFF,0.2999999999997449
2325,4.799999999998139,ENTRY_MATERIAL_DIFF,0.4000000000004
2326,2.4000000000001798,ENTRY_MINOR_DIFF,0.1999999999990898
2327,,ENTRY_SEVERE_DIFF,
2328,2.4000000000001798,ENTRY_MINOR_DIFF,0.4000000000004
2329,3.1000000000003247,ENTRY_MATERIAL_DIFF,0.4000000000004
2349,7.099999999999884,ENTRY_SEVERE_DIFF,0.4000000000004
2350,6.699999999999484,ENTRY_MATERIAL_DIFF,0.5000000000010552
2351,21.499999999998742,ENTRY_SEVERE_DIFF,0.5000000000010552
2352,5.700000000001815,ENTRY_MATERIAL_DIFF,0.700000000000145
2353,9.699999999999154,ENTRY_SEVERE_DIFF,0.4000000000004
2354,3.4999999999985043,ENTRY_MATERIAL_DIFF,0.3000000000019653
