config_id,phase,slippage,net_r
V49_B3_0001,TRAIN,0.2,-1.2222
V49_B3_0001,TRAIN,0.2,-1.2456
V49_B3_0001,TRAIN,0.2,-1.1111
V49_B3_0001,TRAIN,0.2,1.3889
V49_B3_0001,TRAIN,0.2,-1.1944
V49_B3_0001,TRAIN,0.2,1.2407
V49_B3_0001,TRAIN,0.2,-1.4667
V49_B3_0001,TRAIN,0.3,-1.254
V49_B3_0001,TRAIN,0.3,-1.2807
V49_B3_0001,TRAIN,0.3,-1.127
V49_B3_0001,TRAIN,0.3,1.373
V49_B3_0001,TRAIN,0.3,-1.2222
V49_B3_0001,TRAIN,0.3,1.2037
V49_B3_0001,TRAIN,0.3,-1.5333
V49_B3_0002,TRAIN,0.2,-1.0476
V49_B3_0002,TRAIN,0.2,2.3542
V49_B3_0002,TRAIN,0.2,-1.1795
V49_B3_0002,TRAIN,0.2,-1.1795
V49_B3_0002,TRAIN,0.2,-1.2121
V49_B3_0002,TRAIN,0.2,-1.359
V49_B3_0002,TRAIN,0.2,-1.5833
V49_B3_0002,TRAIN,0.2,2.2083
V49_B3_0002,TRAIN,0.2,2.0758
V49_B3_0002,TRAIN,0.2,2.0758
V49_B3_0002,TRAIN,0.2,-1.2222
V49_B3_0002,TRAIN,0.2,2.1667
V49_B3_0002,TRAIN,0.3,-1.0544
V49_B3_0002,TRAIN,0.3,2.3333
V49_B3_0002,TRAIN,0.3,-1.2051
V49_B3_0002,TRAIN,0.3,-1.2051
V49_B3_0002,TRAIN,0.3,-1.2424
V49_B3_0002,TRAIN,0.3,-1.4103
V49_B3_0002,TRAIN,0.3,-1.6667
V49_B3_0002,TRAIN,0.3,2.1667
V49_B3_0002,TRAIN,0.3,2.0152
V49_B3_0002,TRAIN,0.3,2.0152
V49_B3_0002,TRAIN,0.3,-1.254
V49_B3_0002,TRAIN,0.3,2.119
V49_B3_0003,TRAIN,0.2,-1.2121
V49_B3_0003,TRAIN,0.2,-1.5833
V49_B3_0003,TRAIN,0.2,-1.2222
V49_B3_0003,TRAIN,0.2,1.6667
V49_B3_0003,TRAIN,0.3,-1.2424
V49_B3_0003,TRAIN,0.3,-1.6667
V49_B3_0003,TRAIN,0.3,-1.254
V49_B3_0003,TRAIN,0.3,1.619
V49_B3_0004,TRAIN,0.2,-1.2917
V49_B3_0004,TRAIN,0.2,-1.2222
V49_B3_0004,TRAIN,0.2,-1.2917
V49_B3_0004,TRAIN,0.2,-1.1111
V49_B3_0004,TRAIN,0.2,-1.1795
V49_B3_0004,TRAIN,0.2,-1.2333
V49_B3_0004,TRAIN,0.2,1.7879
V49_B3_0004,TRAIN,0.2,1.6111
V49_B3_0004,TRAIN,0.2,1.5758
V49_B3_0004,TRAIN,0.2,-1.5833
V49_B3_0004,TRAIN,0.2,-1.4242
V49_B3_0004,TRAIN,0.2,-1.4667
V49_B3_0004,TRAIN,0.3,-1.3333
V49_B3_0004,TRAIN,0.3,-1.254
V49_B3_0004,TRAIN,0.3,-1.3333
V49_B3_0004,TRAIN,0.3,-1.127
V49_B3_0004,TRAIN,0.3,-1.2051
V49_B3_0004,TRAIN,0.3,-1.2667
V49_B3_0004,TRAIN,0.3,1.7576
V49_B3_0004,TRAIN,0.3,1.5556
V49_B3_0004,TRAIN,0.3,1.5152
V49_B3_0004,TRAIN,0.3,-1.6667
V49_B3_0004,TRAIN,0.3,-1.4848
V49_B3_0004,TRAIN,0.3,-1.5333
V49_B3_0005,TRAIN,0.2,-1.2222
V49_B3_0005,TRAIN,0.2,-1.1111
V49_B3_0005,TRAIN,0.2,1.8889
V49_B3_0005,TRAIN,0.2,-1.1944
V49_B3_0005,TRAIN,0.2,1.7407
V49_B3_0005,TRAIN,0.2,-1.4667
V49_B3_0005,TRAIN,0.3,-1.254
V49_B3_0005,TRAIN,0.3,-1.127
V49_B3_0005,TRAIN,0.3,1.873
V49_B3_0005,TRAIN,0.3,-1.2222
V49_B3_0005,TRAIN,0.3,1.7037
V49_B3_0005,TRAIN,0.3,-1.5333
V49_B3_0006,TRAIN,0.2,-1.0476
V49_B3_0006,TRAIN,0.2,1.3542
V49_B3_0006,TRAIN,0.2,1.3889
V49_B3_0006,TRAIN,0.2,-1.1795
V49_B3_0006,TRAIN,0.2,-1.2121
V49_B3_0006,TRAIN,0.2,1.141
V49_B3_0006,TRAIN,0.2,-1.5833
V49_B3_0006,TRAIN,0.2,-3.3333
V49_B3_0006,TRAIN,0.2,-1.2222
V49_B3_0006,TRAIN,0.2,-1.2222
V49_B3_0006,TRAIN,0.2,1.1667
V49_B3_0006,TRAIN,0.3,-1.0544
V49_B3_0006,TRAIN,0.3,1.3333
V49_B3_0006,TRAIN,0.3,1.373
V49_B3_0006,TRAIN,0.3,-1.2051
V49_B3_0006,TRAIN,0.3,-1.2424
V49_B3_0006,TRAIN,0.3,1.0897
V49_B3_0006,TRAIN,0.3,-1.6667
V49_B3_0006,TRAIN,0.3,-3.6667
V49_B3_0007,TRAIN,0.2,-1.0833
V49_B3_0007,TRAIN,0.2,2.3889
V49_B3_0007,TRAIN,0.2,-1.2222
V49_B3_0007,TRAIN,0.2,2.1667
V49_B3_0007,TRAIN,0.3,-1.0952
V49_B3_0007,TRAIN,0.3,2.373
V49_B3_0007,TRAIN,0.3,-1.254
V49_B3_0007,TRAIN,0.3,2.119
V49_B3_0008,TRAIN,0.2,-1.0476
V49_B3_0008,TRAIN,0.2,1.8542
V49_B3_0008,TRAIN,0.2,1.8889
V49_B3_0008,TRAIN,0.2,-1.2121
V49_B3_0008,TRAIN,0.2,-1.5833
V49_B3_0008,TRAIN,0.2,-1.2222
V49_B3_0008,TRAIN,0.2,-1.2222
V49_B3_0008,TRAIN,0.2,1.6667
V49_B3_0008,TRAIN,0.3,-1.0544
V49_B3_0008,TRAIN,0.3,1.8333
V49_B3_0008,TRAIN,0.3,1.873
V49_B3_0008,TRAIN,0.3,-1.2424
V49_B3_0008,TRAIN,0.3,-1.6667
V49_B3_0008,TRAIN,0.3,-1.254
V49_B3_0008,TRAIN,0.3,-1.254
V49_B3_0008,TRAIN,0.3,1.619
V49_B3_0009,TRAIN,0.2,-1.0833
V49_B3_0009,TRAIN,0.2,-1.2222
V49_B3_0009,TRAIN,0.2,2.1667
V49_B3_0009,TRAIN,0.3,-1.0952
V49_B3_0009,TRAIN,0.3,-1.254
V49_B3_0009,TRAIN,0.3,2.119
V49_B3_0010,TRAIN,0.2,-1.0833
V49_B3_0010,TRAIN,0.2,1.3889
V49_B3_0010,TRAIN,0.2,-1.2222
V49_B3_0010,TRAIN,0.2,1.1667
V49_B3_0010,TRAIN,0.3,-1.0952
V49_B3_0010,TRAIN,0.3,1.373
V49_B3_0010,TRAIN,0.3,-1.254
V49_B3_0010,TRAIN,0.3,1.119
V49_B3_0011,TRAIN,0.2,-1.0833
V49_B3_0011,TRAIN,0.2,2.3889
V49_B3_0011,TRAIN,0.2,-1.2222
V49_B3_0011,TRAIN,0.2,2.1667
V49_B3_0011,TRAIN,0.3,-1.0952
V49_B3_0011,TRAIN,0.3,2.373
V49_B3_0011,TRAIN,0.3,-1.254
V49_B3_0011,TRAIN,0.3,2.119
V49_B3_0012,TRAIN,0.2,-1.2222
V49_B3_0012,TRAIN,0.2,-1.1111
V49_B3_0012,TRAIN,0.2,1.8889
V49_B3_0012,TRAIN,0.2,-1.1795
V49_B3_0012,TRAIN,0.2,-1.2333
V49_B3_0012,TRAIN,0.2,1.7879
V49_B3_0012,TRAIN,0.2,1.6111
V49_B3_0012,TRAIN,0.2,-1.4667
V49_B3_0012,TRAIN,0.3,-1.254
V49_B3_0012,TRAIN,0.3,-1.127
V49_B3_0012,TRAIN,0.3,1.873
V49_B3_0012,TRAIN,0.3,-1.2051
V49_B3_0012,TRAIN,0.3,-1.2667
V49_B3_0012,TRAIN,0.3,1.7576
V49_B3_0012,TRAIN,0.3,1.5556
V49_B3_0012,TRAIN,0.3,-1.5333
V49_B3_0013,TRAIN,0.2,-1.2222
V49_B3_0013,TRAIN,0.2,-1.1111
V49_B3_0013,TRAIN,0.2,2.3889
V49_B3_0013,TRAIN,0.2,-1.2593
V49_B3_0013,TRAIN,0.2,-1.4667
V49_B3_0013,TRAIN,0.3,-1.254
V49_B3_0013,TRAIN,0.3,-1.127
V49_B3_0013,TRAIN,0.3,2.373
V49_B3_0013,TRAIN,0.3,-1.2963
V49_B3_0013,TRAIN,0.3,-1.5333
V49_B3_0014,TRAIN,0.2,-1.2917
V49_B3_0014,TRAIN,0.2,-1.2222
V49_B3_0014,TRAIN,0.2,-1.2917
V49_B3_0014,TRAIN,0.2,-1.1111
V49_B3_0014,TRAIN,0.2,-1.1795
V49_B3_0014,TRAIN,0.2,-1.1944
V49_B3_0014,TRAIN,0.2,-1.2333
V49_B3_0014,TRAIN,0.2,1.7879
V49_B3_0014,TRAIN,0.2,1.6111
V49_B3_0014,TRAIN,0.2,-3.3333
V49_B3_0014,TRAIN,0.2,-1.5833
V49_B3_0014,TRAIN,0.2,1.5758
V49_B3_0014,TRAIN,0.2,-1.5833
V49_B3_0014,TRAIN,0.2,-1.1197
V49_B3_0014,TRAIN,0.3,-1.3333
V49_B3_0014,TRAIN,0.3,-1.254
V49_B3_0014,TRAIN,0.3,-1.3333
V49_B3_0014,TRAIN,0.3,-1.127
V49_B3_0014,TRAIN,0.3,-1.2051
V49_B3_0014,TRAIN,0.3,-1.2222
V49_B3_0014,TRAIN,0.3,-1.2667
V49_B3_0014,TRAIN,0.3,1.7576
V49_B3_0014,TRAIN,0.3,1.5556
V49_B3_0014,TRAIN,0.3,-3.6667
V49_B3_0014,TRAIN,0.3,-1.6667
V49_B3_0015,TRAIN,0.2,-1.0833
V49_B3_0015,TRAIN,0.2,2.3889
V49_B3_0015,TRAIN,0.2,-1.2222
V49_B3_0015,TRAIN,0.2,2.1667
V49_B3_0015,TRAIN,0.3,-1.0952
V49_B3_0015,TRAIN,0.3,2.373
V49_B3_0015,TRAIN,0.3,-1.254
V49_B3_0015,TRAIN,0.3,2.119
V49_B3_0016,TRAIN,0.2,-1.2917
V49_B3_0016,TRAIN,0.2,-1.2222
V49_B3_0016,TRAIN,0.2,-1.1795
V49_B3_0016,TRAIN,0.2,1.7879
V49_B3_0016,TRAIN,0.2,1.6111
V49_B3_0016,TRAIN,0.2,-1.4242
V49_B3_0016,TRAIN,0.2,-1.4667
V49_B3_0016,TRAIN,0.3,-1.3333
V49_B3_0016,TRAIN,0.3,-1.254
V49_B3_0016,TRAIN,0.3,-1.2051
V49_B3_0016,TRAIN,0.3,1.7576
V49_B3_0016,TRAIN,0.3,1.5556
V49_B3_0016,TRAIN,0.3,-1.4848
V49_B3_0016,TRAIN,0.3,-1.5333
V49_B3_0017,TRAIN,0.2,-1.2222
V49_B3_0017,TRAIN,0.2,1.1667
V49_B3_0017,TRAIN,0.3,-1.254
V49_B3_0017,TRAIN,0.3,1.119
V49_B3_0018,TRAIN,0.2,-1.2222
V49_B3_0018,TRAIN,0.2,-1.1111
V49_B3_0018,TRAIN,0.2,1.8889
V49_B3_0018,TRAIN,0.2,-1.1944
V49_B3_0018,TRAIN,0.2,1.7407
V49_B3_0018,TRAIN,0.2,-1.4667
V49_B3_0018,TRAIN,0.3,-1.254
V49_B3_0018,TRAIN,0.3,-1.127
V49_B3_0018,TRAIN,0.3,1.873
V49_B3_0018,TRAIN,0.3,-1.2222
V49_B3_0018,TRAIN,0.3,1.7037
V49_B3_0018,TRAIN,0.3,-1.5333
V49_B3_0019,TRAIN,0.2,-1.2222
V49_B3_0019,TRAIN,0.2,-1.1795
V49_B3_0019,TRAIN,0.2,2.2879
V49_B3_0019,TRAIN,0.2,2.1111
V49_B3_0019,TRAIN,0.2,-1.4667
V49_B3_0019,TRAIN,0.3,-1.254
V49_B3_0019,TRAIN,0.3,-1.2051
V49_B3_0019,TRAIN,0.3,2.2576
V49_B3_0019,TRAIN,0.3,2.0556
V49_B3_0019,TRAIN,0.3,-1.5333
V49_B3_0020,TRAIN,0.2,2.3542
V49_B3_0020,TRAIN,0.2,2.3889
V49_B3_0020,TRAIN,0.2,-1.1795
V49_B3_0020,TRAIN,0.2,-1.2121
V49_B3_0020,TRAIN,0.2,-1.5833
V49_B3_0020,TRAIN,0.2,-1.2222
V49_B3_0020,TRAIN,0.2,2.1667
V49_B3_0020,TRAIN,0.3,2.3333
V49_B3_0020,TRAIN,0.3,2.373
V49_B3_0020,TRAIN,0.3,-1.2051
V49_B3_0020,TRAIN,0.3,-1.2424
V49_B3_0020,TRAIN,0.3,-1.6667
V49_B3_0020,TRAIN,0.3,-1.254
V49_B3_0020,TRAIN,0.3,2.119
V49_B3_0021,TRAIN,0.2,-1.2222
V49_B3_0021,TRAIN,0.2,-1.1111
V49_B3_0021,TRAIN,0.2,2.3889
V49_B3_0021,TRAIN,0.2,-1.1795
V49_B3_0021,TRAIN,0.2,2.2879
V49_B3_0021,TRAIN,0.2,2.1111
V49_B3_0021,TRAIN,0.2,-1.4667
V49_B3_0021,TRAIN,0.3,-1.254
V49_B3_0021,TRAIN,0.3,-1.127
V49_B3_0021,TRAIN,0.3,2.373
V49_B3_0021,TRAIN,0.3,-1.2051
V49_B3_0021,TRAIN,0.3,2.2576
V49_B3_0021,TRAIN,0.3,2.0556
V49_B3_0021,TRAIN,0.3,-1.5333
V49_B3_0022,TRAIN,0.2,-1.0476
V49_B3_0022,TRAIN,0.2,-1.1795
V49_B3_0022,TRAIN,0.2,-1.7778
V49_B3_0022,TRAIN,0.2,-1.1609
V49_B3_0022,TRAIN,0.2,2.3542
V49_B3_0022,TRAIN,0.2,2.3889
V49_B3_0022,TRAIN,0.2,2.2407
V49_B3_0022,TRAIN,0.2,-1.1795
V49_B3_0022,TRAIN,0.2,-1.2121
V49_B3_0022,TRAIN,0.2,-1.359
V49_B3_0022,TRAIN,0.2,-1.5833
V49_B3_0022,TRAIN,0.2,-3.3333
V49_B3_0022,TRAIN,0.2,-1.2222
V49_B3_0022,TRAIN,0.2,-1.2222
V49_B3_0022,TRAIN,0.2,2.1667
V49_B3_0022,TRAIN,0.3,-1.0544
V49_B3_0022,TRAIN,0.3,-1.2051
V49_B3_0022,TRAIN,0.3,-1.8889
V49_B3_0022,TRAIN,0.3,-1.1839
V49_B3_0022,TRAIN,0.3,2.3333
V49_B3_0022,TRAIN,0.3,2.373
V49_B3_0022,TRAIN,0.3,2.2037
V49_B3_0022,TRAIN,0.3,-1.2051
V49_B3_0022,TRAIN,0.3,-1.2424
V49_B3_0022,TRAIN,0.3,-1.4103
V49_B3_0022,TRAIN,0.3,-1.6667
V49_B3_0022,TRAIN,0.3,-3.6667
V49_B3_0023,TRAIN,0.2,-1.2121
V49_B3_0023,TRAIN,0.2,-1.5833
V49_B3_0023,TRAIN,0.2,1.7083
V49_B3_0023,TRAIN,0.2,1.6667
V49_B3_0023,TRAIN,0.3,-1.2424
V49_B3_0023,TRAIN,0.3,-1.6667
V49_B3_0023,TRAIN,0.3,1.6667
V49_B3_0023,TRAIN,0.3,1.619
V49_B3_0024,TRAIN,0.2,-1.2222
V49_B3_0024,TRAIN,0.2,1.2407
V49_B3_0024,TRAIN,0.2,-1.4667
V49_B3_0024,TRAIN,0.3,-1.254
V49_B3_0024,TRAIN,0.3,1.2037
V49_B3_0024,TRAIN,0.3,-1.5333
V49_B3_0025,TRAIN,0.2,-1.2222
V49_B3_0025,TRAIN,0.2,-1.2456
V49_B3_0025,TRAIN,0.2,-1.1111
V49_B3_0025,TRAIN,0.2,1.3889
V49_B3_0025,TRAIN,0.2,-1.1944
V49_B3_0025,TRAIN,0.2,-1.2121
V49_B3_0025,TRAIN,0.2,1.2407
V49_B3_0025,TRAIN,0.2,-1.1197
V49_B3_0025,TRAIN,0.2,-1.4667
V49_B3_0025,TRAIN,0.3,-1.254
V49_B3_0025,TRAIN,0.3,-1.2807
V49_B3_0025,TRAIN,0.3,-1.127
V49_B3_0025,TRAIN,0.3,1.373
V49_B3_0025,TRAIN,0.3,-1.2222
V49_B3_0025,TRAIN,0.3,-1.2424
V49_B3_0025,TRAIN,0.3,1.2037
V49_B3_0025,TRAIN,0.3,-1.1368
V49_B3_0025,TRAIN,0.3,-1.5333
V49_B3_0026,TRAIN,0.2,-1.2222
V49_B3_0026,TRAIN,0.2,-1.2456
V49_B3_0026,TRAIN,0.2,-1.1111
V49_B3_0026,TRAIN,0.2,1.3889
V49_B3_0026,TRAIN,0.2,-1.1795
V49_B3_0026,TRAIN,0.2,-1.2333
V49_B3_0026,TRAIN,0.2,1.2879
V49_B3_0026,TRAIN,0.2,1.1111
V49_B3_0026,TRAIN,0.2,-3.3333
V49_B3_0026,TRAIN,0.2,-1.2121
V49_B3_0026,TRAIN,0.2,0.9167
V49_B3_0026,TRAIN,0.2,-1.1197
V49_B3_0026,TRAIN,0.2,-1.4667
V49_B3_0026,TRAIN,0.3,-1.254
V49_B3_0026,TRAIN,0.3,-1.2807
V49_B3_0026,TRAIN,0.3,-1.127
V49_B3_0026,TRAIN,0.3,1.373
V49_B3_0026,TRAIN,0.3,-1.2051
V49_B3_0026,TRAIN,0.3,-1.2667
V49_B3_0026,TRAIN,0.3,1.2576
V49_B3_0026,TRAIN,0.3,1.0556
V49_B3_0026,TRAIN,0.3,-3.6667
V49_B3_0026,TRAIN,0.3,-1.2424
V49_B3_0026,TRAIN,0.3,0.8333
V49_B3_0026,TRAIN,0.3,-1.1368
V49_B3_0026,TRAIN,0.3,-1.5333
V49_B3_0027,TRAIN,0.2,-1.2222
V49_B3_0027,TRAIN,0.2,-1.1111
V49_B3_0027,TRAIN,0.2,2.3889
V49_B3_0027,TRAIN,0.2,-1.1944
V49_B3_0027,TRAIN,0.2,-1.2593
V49_B3_0027,TRAIN,0.2,-1.4667
V49_B3_0027,TRAIN,0.3,-1.254
V49_B3_0027,TRAIN,0.3,-1.127
V49_B3_0027,TRAIN,0.3,2.373
V49_B3_0027,TRAIN,0.3,-1.2222
V49_B3_0027,TRAIN,0.3,-1.2963
V49_B3_0027,TRAIN,0.3,-1.5333
V49_B3_0028,TRAIN,0.2,-1.0476
V49_B3_0028,TRAIN,0.2,2.3542
V49_B3_0028,TRAIN,0.2,-1.1795
V49_B3_0028,TRAIN,0.2,-1.2121
V49_B3_0028,TRAIN,0.2,-1.5833
V49_B3_0028,TRAIN,0.2,2.0758
V49_B3_0028,TRAIN,0.2,-1.2222
V49_B3_0028,TRAIN,0.2,2.1667
V49_B3_0028,TRAIN,0.3,-1.0544
V49_B3_0028,TRAIN,0.3,2.3333
V49_B3_0028,TRAIN,0.3,-1.2051
V49_B3_0028,TRAIN,0.3,-1.2424
V49_B3_0028,TRAIN,0.3,-1.6667
V49_B3_0028,TRAIN,0.3,2.0152
V49_B3_0028,TRAIN,0.3,-1.254
V49_B3_0028,TRAIN,0.3,2.119
V49_B3_0029,TRAIN,0.2,-1.2222
V49_B3_0029,TRAIN,0.2,1.7407
V49_B3_0029,TRAIN,0.2,-1.4667
V49_B3_0029,TRAIN,0.3,-1.254
V49_B3_0029,TRAIN,0.3,1.7037
V49_B3_0029,TRAIN,0.3,-1.5333
V49_B3_0030,TRAIN,0.2,-1.2222
V49_B3_0030,TRAIN,0.2,1.3889
V49_B3_0030,TRAIN,0.2,1.2407
V49_B3_0030,TRAIN,0.2,-1.4667
V49_B3_0030,TRAIN,0.3,-1.254
V49_B3_0030,TRAIN,0.3,1.373
V49_B3_0030,TRAIN,0.3,1.2037
V49_B3_0030,TRAIN,0.3,-1.5333
V49_B3_0031,TRAIN,0.2,-1.2222
V49_B3_0031,TRAIN,0.2,-1.2456
V49_B3_0031,TRAIN,0.2,-1.1111
V49_B3_0031,TRAIN,0.2,1.3889
V49_B3_0031,TRAIN,0.2,-1.1944
V49_B3_0031,TRAIN,0.2,-1.2121
V49_B3_0031,TRAIN,0.2,1.2407
V49_B3_0031,TRAIN,0.2,-1.1197
V49_B3_0031,TRAIN,0.2,-1.4667
V49_B3_0031,TRAIN,0.3,-1.254
V49_B3_0031,TRAIN,0.3,-1.2807
V49_B3_0031,TRAIN,0.3,-1.127
V49_B3_0031,TRAIN,0.3,1.373
V49_B3_0031,TRAIN,0.3,-1.2222
V49_B3_0031,TRAIN,0.3,-1.2424
V49_B3_0031,TRAIN,0.3,1.2037
V49_B3_0031,TRAIN,0.3,-1.1368
V49_B3_0031,TRAIN,0.3,-1.5333
V49_B3_0032,TRAIN,0.2,-1.2222
V49_B3_0032,TRAIN,0.2,-1.1111
V49_B3_0032,TRAIN,0.2,1.8889
V49_B3_0032,TRAIN,0.2,-1.2333
V49_B3_0032,TRAIN,0.2,1.6111
V49_B3_0032,TRAIN,0.2,-1.4667
V49_B3_0032,TRAIN,0.3,-1.254
V49_B3_0032,TRAIN,0.3,-1.127
V49_B3_0032,TRAIN,0.3,1.873
V49_B3_0032,TRAIN,0.3,-1.2667
V49_B3_0032,TRAIN,0.3,1.5556
V49_B3_0032,TRAIN,0.3,-1.5333
V49_B3_0033,TRAIN,0.2,-1.2222
V49_B3_0033,TRAIN,0.2,2.2879
V49_B3_0033,TRAIN,0.2,2.1111
V49_B3_0033,TRAIN,0.2,-1.4667
V49_B3_0033,TRAIN,0.3,-1.254
V49_B3_0033,TRAIN,0.3,2.2576
V49_B3_0033,TRAIN,0.3,2.0556
V49_B3_0033,TRAIN,0.3,-1.5333
V49_B3_0034,TRAIN,0.2,-1.2222
V49_B3_0034,TRAIN,0.2,2.3889
V49_B3_0034,TRAIN,0.2,-1.2593
V49_B3_0034,TRAIN,0.2,-1.4667
V49_B3_0034,TRAIN,0.3,-1.254
V49_B3_0034,TRAIN,0.3,2.373
V49_B3_0034,TRAIN,0.3,-1.2963
V49_B3_0034,TRAIN,0.3,-1.5333
V49_B3_0035,TRAIN,0.2,-1.2222
V49_B3_0035,TRAIN,0.2,-1.1111
V49_B3_0035,TRAIN,0.2,2.3889
V49_B3_0035,TRAIN,0.2,-1.1944
V49_B3_0035,TRAIN,0.2,-1.2593
V49_B3_0035,TRAIN,0.2,-1.4667
V49_B3_0035,TRAIN,0.3,-1.254
V49_B3_0035,TRAIN,0.3,-1.127
V49_B3_0035,TRAIN,0.3,2.373
V49_B3_0035,TRAIN,0.3,-1.2222
V49_B3_0035,TRAIN,0.3,-1.2963
V49_B3_0035,TRAIN,0.3,-1.5333
V49_B3_0036,TRAIN,0.2,-1.1795
V49_B3_0036,TRAIN,0.2,-1.2121
V49_B3_0036,TRAIN,0.2,-1.5833
V49_B3_0036,TRAIN,0.2,-1.2222
V49_B3_0036,TRAIN,0.2,1.6667
V49_B3_0036,TRAIN,0.3,-1.2051
V49_B3_0036,TRAIN,0.3,-1.2424
V49_B3_0036,TRAIN,0.3,-1.6667
V49_B3_0036,TRAIN,0.3,-1.254
V49_B3_0036,TRAIN,0.3,1.619
V49_B3_0037,TRAIN,0.2,-1.2917
V49_B3_0037,TRAIN,0.2,-1.2222
V49_B3_0037,TRAIN,0.2,-1.2917
V49_B3_0037,TRAIN,0.2,-1.1795
V49_B3_0037,TRAIN,0.2,1.7879
V49_B3_0037,TRAIN,0.2,1.6111
V49_B3_0037,TRAIN,0.2,-1.4242
V49_B3_0037,TRAIN,0.2,-1.4667
V49_B3_0037,TRAIN,0.3,-1.3333
V49_B3_0037,TRAIN,0.3,-1.254
V49_B3_0037,TRAIN,0.3,-1.3333
V49_B3_0037,TRAIN,0.3,-1.2051
V49_B3_0037,TRAIN,0.3,1.7576
V49_B3_0037,TRAIN,0.3,1.5556
V49_B3_0037,TRAIN,0.3,-1.4848
V49_B3_0037,TRAIN,0.3,-1.5333
V49_B3_0038,TRAIN,0.2,-1.0833
V49_B3_0038,TRAIN,0.2,1.3889
V49_B3_0038,TRAIN,0.2,-1.2222
V49_B3_0038,TRAIN,0.2,1.1667
V49_B3_0038,TRAIN,0.3,-1.0952
V49_B3_0038,TRAIN,0.3,1.373
V49_B3_0038,TRAIN,0.3,-1.254
V49_B3_0038,TRAIN,0.3,1.119
V49_B3_0039,TRAIN,0.2,-1.0476
V49_B3_0039,TRAIN,0.2,-1.1795
V49_B3_0039,TRAIN,0.2,-1.7778
V49_B3_0039,TRAIN,0.2,-1.1609
V49_B3_0039,TRAIN,0.2,1.3889
V49_B3_0039,TRAIN,0.2,-1.2121
V49_B3_0039,TRAIN,0.2,-1.5833
V49_B3_0039,TRAIN,0.2,-1.2222
V49_B3_0039,TRAIN,0.2,-1.2222
V49_B3_0039,TRAIN,0.2,1.1667
V49_B3_0039,TRAIN,0.3,-1.0544
V49_B3_0039,TRAIN,0.3,-1.2051
V49_B3_0039,TRAIN,0.3,-1.8889
V49_B3_0039,TRAIN,0.3,-1.1839
V49_B3_0039,TRAIN,0.3,1.373
V49_B3_0039,TRAIN,0.3,-1.2424
V49_B3_0039,TRAIN,0.3,-1.6667
V49_B3_0039,TRAIN,0.3,-1.254
V49_B3_0039,TRAIN,0.3,-1.254
V49_B3_0039,TRAIN,0.3,1.119
V49_B3_0040,TRAIN,0.2,-1.2222
V49_B3_0040,TRAIN,0.2,-1.1111
V49_B3_0040,TRAIN,0.2,1.3889
V49_B3_0040,TRAIN,0.2,1.2407
V49_B3_0040,TRAIN,0.2,-1.4667
V49_B3_0040,TRAIN,0.3,-1.254
V49_B3_0040,TRAIN,0.3,-1.127
V49_B3_0040,TRAIN,0.3,1.373
V49_B3_0040,TRAIN,0.3,1.2037
V49_B3_0040,TRAIN,0.3,-1.5333
V49_B3_0041,TRAIN,0.2,-1.2917
V49_B3_0041,TRAIN,0.2,-1.2222
V49_B3_0041,TRAIN,0.2,-1.1795
V49_B3_0041,TRAIN,0.2,2.2879
V49_B3_0041,TRAIN,0.2,2.1111
V49_B3_0041,TRAIN,0.2,-1.4242
V49_B3_0041,TRAIN,0.2,-1.4667
V49_B3_0041,TRAIN,0.3,-1.3333
V49_B3_0041,TRAIN,0.3,-1.254
V49_B3_0041,TRAIN,0.3,-1.2051
V49_B3_0041,TRAIN,0.3,2.2576
V49_B3_0041,TRAIN,0.3,2.0556
V49_B3_0041,TRAIN,0.3,-1.4848
V49_B3_0041,TRAIN,0.3,-1.5333
V49_B3_0042,TRAIN,0.2,-1.1795
V49_B3_0042,TRAIN,0.2,-1.0833
V49_B3_0042,TRAIN,0.2,-1.7778
V49_B3_0042,TRAIN,0.2,1.8889
V49_B3_0042,TRAIN,0.2,1.7407
V49_B3_0042,TRAIN,0.2,-1.2222
V49_B3_0042,TRAIN,0.2,1.6667
V49_B3_0042,TRAIN,0.3,-1.2051
V49_B3_0042,TRAIN,0.3,-1.0952
V49_B3_0042,TRAIN,0.3,-1.8889
V49_B3_0042,TRAIN,0.3,1.873
V49_B3_0042,TRAIN,0.3,1.7037
V49_B3_0042,TRAIN,0.3,-1.254
V49_B3_0042,TRAIN,0.3,1.619
V49_B3_0043,TRAIN,0.2,-1.2222
V49_B3_0043,TRAIN,0.2,1.2407
V49_B3_0043,TRAIN,0.2,-1.4667
V49_B3_0043,TRAIN,0.3,-1.254
V49_B3_0043,TRAIN,0.3,1.2037
V49_B3_0043,TRAIN,0.3,-1.5333
V49_B3_0044,TRAIN,0.2,-1.0833
V49_B3_0044,TRAIN,0.2,1.3889
V49_B3_0044,TRAIN,0.2,-1.2222
V49_B3_0044,TRAIN,0.2,1.1667
V49_B3_0044,TRAIN,0.3,-1.0952
V49_B3_0044,TRAIN,0.3,1.373
V49_B3_0044,TRAIN,0.3,-1.254
V49_B3_0044,TRAIN,0.3,1.119
V49_B3_0045,TRAIN,0.2,1.8542
V49_B3_0045,TRAIN,0.2,-1.1795
V49_B3_0045,TRAIN,0.2,-1.1795
V49_B3_0045,TRAIN,0.2,-1.2121
V49_B3_0045,TRAIN,0.2,-1.359
V49_B3_0045,TRAIN,0.2,-1.5833
