family_id,config_id,signal_time,side
F06,F06_LIM_0010,2020-03-19 13:15:00,buy
F06,F06_LIM_0010,2020-03-20 15:00:00,buy
F06,F06_LIM_0010,2020-03-23 12:00:00,buy
F06,F06_LIM_0010,2020-03-23 14:30:00,buy
F06,F06_LIM_0010,2020-03-25 13:00:00,buy
F06,F06_LIM_0010,2020-03-25 15:45:00,buy
F06,F06_LIM_0010,2020-03-26 11:00:00,buy
F06,F06_LIM_0010,2020-03-26 13:00:00,buy
F06,F06_LIM_0010,2020-03-26 14:45:00,buy
F06,F06_LIM_0010,2020-03-26 15:15:00,buy
F06,F06_LIM_0010,2020-03-26 15:45:00,buy
F06,F06_LIM_0010,2020-03-27 11:00:00,buy
F06,F06_LIM_0010,2020-03-27 14:45:00,buy
F06,F06_LIM_0010,2020-03-27 15:45:00,buy
F06,F06_LIM_0010,2020-03-31 12:30:00,buy
F06,F06_LIM_0010,2020-03-31 14:30:00,buy
F06,F06_LIM_0010,2020-03-31 15:00:00,buy
F06,F06_LIM_0011,2020-03-03 15:00:00,buy
F06,F06_LIM_0011,2020-03-23 12:00:00,buy
F06,F06_LIM_0011,2020-03-25 15:45:00,buy
F06,F06_LIM_0012,2020-03-02 13:00:00,buy
F06,F06_LIM_0012,2020-03-02 16:00:00,buy
F06,F06_LIM_0012,2020-03-03 15:00:00,buy
F06,F06_LIM_0012,2020-03-03 16:30:00,buy
F06,F06_LIM_0012,2020-03-05 13:15:00,buy
F06,F06_LIM_0012,2020-03-05 16:45:00,buy
F06,F06_LIM_0012,2020-03-09 13:00:00,buy
F06,F06_LIM_0012,2020-03-10 12:15:00,buy
F06,F06_LIM_0012,2020-03-10 13:00:00,buy
F06,F06_LIM_0012,2020-03-23 12:15:00,buy
F06,F06_LIM_0012,2020-03-23 12:45:00,buy
F06,F06_LIM_0012,2020-03-23 13:45:00,buy
F06,F06_LIM_0012,2020-03-26 12:45:00,buy
F06,F06_LIM_0012,2020-03-26 13:45:00,buy
F06,F06_LIM_0012,2020-03-26 14:45:00,buy
F06,F06_LIM_0012,2020-03-27 15:15:00,buy
F06,F06_LIM_0012,2020-03-31 15:15:00,buy
F06,F06_LIM_0013,2020-03-02 13:30:00,buy
F06,F06_LIM_0013,2020-03-02 16:00:00,buy
F06,F06_LIM_0013,2020-03-02 16:45:00,buy
F06,F06_LIM_0013,2020-03-03 15:00:00,buy
F06,F06_LIM_0013,2020-03-09 13:00:00,buy
F06,F06_LIM_0013,2020-03-11 12:15:00,buy
F06,F06_LIM_0013,2020-03-23 12:00:00,buy
F06,F06_LIM_0013,2020-03-25 15:45:00,buy
F06,F06_LIM_0013,2020-03-26 13:00:00,buy
F06,F06_LIM_0013,2020-03-26 14:45:00,buy
F06,F06_LIM_0013,2020-03-26 15:15:00,buy
F06,F06_LIM_0013,2020-03-26 15:45:00,buy
F06,F06_LIM_0013,2020-03-27 15:45:00,buy
F06,F06_LIM_0013,2020-03-31 15:00:00,buy
F06,F06_LIM_0014,2020-03-03 15:00:00,buy
F06,F06_LIM_0014,2020-03-23 12:00:00,buy
F06,F06_LIM_0014,2020-03-25 15:45:00,buy
F06,F06_LIM_0015,2020-03-02 17:00:00,buy
F06,F06_LIM_0015,2020-03-03 15:00:00,buy
F06,F06_LIM_0015,2020-03-26 15:15:00,buy
F06,F06_LIM_0015,2020-03-26 15:45:00,buy
F06,F06_LIM_0015,2020-03-27 15:45:00,buy
F06,F06_LIM_0016,2020-03-02 16:00:00,buy
F06,F06_LIM_0016,2020-03-02 17:00:00,buy
F06,F06_LIM_0016,2020-03-03 12:30:00,buy
F06,F06_LIM_0016,2020-03-03 15:00:00,buy
F06,F06_LIM_0016,2020-03-05 12:00:00,buy
F06,F06_LIM_0016,2020-03-06 14:15:00,buy
F06,F06_LIM_0016,2020-03-09 13:00:00,buy
F06,F06_LIM_0016,2020-03-10 12:00:00,buy
F06,F06_LIM_0016,2020-03-23 12:00:00,buy
F06,F06_LIM_0016,2020-03-25 15:45:00,buy
F06,F06_LIM_0016,2020-03-26 11:15:00,buy
F06,F06_LIM_0016,2020-03-26 15:15:00,buy
F06,F06_LIM_0016,2020-03-27 11:00:00,buy
F06,F06_LIM_0017,2020-03-02 13:30:00,buy
F06,F06_LIM_0017,2020-03-02 16:00:00,buy
F06,F06_LIM_0017,2020-03-02 16:45:00,buy
F06,F06_LIM_0017,2020-03-03 12:30:00,buy
F06,F06_LIM_0017,2020-03-03 15:00:00,buy
F06,F06_LIM_0017,2020-03-04 15:45:00,buy
F06,F06_LIM_0017,2020-03-05 12:30:00,buy
F06,F06_LIM_0017,2020-03-05 16:45:00,buy
F06,F06_LIM_0017,2020-03-06 14:15:00,buy
F06,F06_LIM_0017,2020-03-06 14:45:00,buy
F06,F06_LIM_0017,2020-03-09 13:00:00,buy
F06,F06_LIM_0017,2020-03-10 12:00:00,buy
F06,F06_LIM_0017,2020-03-11 12:00:00,buy
F06,F06_LIM_0017,2020-03-16 16:00:00,buy
F06,F06_LIM_0017,2020-03-19 13:15:00,buy
F06,F06_LIM_0017,2020-03-20 15:00:00,buy
F06,F06_LIM_0017,2020-03-23 12:00:00,buy
F06,F06_LIM_0017,2020-03-23 14:30:00,buy
F06,F06_LIM_0017,2020-03-25 13:00:00,buy
F06,F06_LIM_0017,2020-03-25 15:45:00,buy
F06,F06_LIM_0017,2020-03-26 11:00:00,buy
F06,F06_LIM_0017,2020-03-26 13:00:00,buy
F06,F06_LIM_0017,2020-03-26 14:45:00,buy
F06,F06_LIM_0017,2020-03-26 15:15:00,buy
F06,F06_LIM_0017,2020-03-26 15:45:00,buy
F06,F06_LIM_0017,2020-03-27 11:00:00,buy
F06,F06_LIM_0017,2020-03-27 14:45:00,buy
F06,F06_LIM_0017,2020-03-27 15:45:00,buy
F06,F06_LIM_0017,2020-03-31 12:30:00,buy
F06,F06_LIM_0017,2020-03-31 14:30:00,buy
F06,F06_LIM_0017,2020-03-31 15:00:00,buy
F06,F06_LIM_0018,2020-03-02 17:00:00,buy
F06,F06_LIM_0018,2020-03-03 15:00:00,buy
F06,F06_LIM_0018,2020-03-26 15:15:00,buy
F06,F06_LIM_0018,2020-03-26 15:45:00,buy
F06,F06_LIM_0018,2020-03-27 15:45:00,buy
F06,F06_LIM_0019,2020-03-02 17:00:00,buy
F06,F06_LIM_0019,2020-03-03 15:00:00,buy
F06,F06_LIM_0019,2020-03-26 15:15:00,buy
F06,F06_LIM_0019,2020-03-26 15:45:00,buy
F06,F06_LIM_0019,2020-03-27 15:45:00,buy
F06,F06_LIM_0020,2020-03-03 15:00:00,buy
F06,F06_LIM_0020,2020-03-23 12:00:00,buy
F06,F06_LIM_0020,2020-03-25 15:45:00,buy
F06,F06_LIM_0021,2020-03-02 13:00:00,buy
F06,F06_LIM_0021,2020-03-02 16:00:00,buy
F06,F06_LIM_0021,2020-03-03 15:00:00,buy
F06,F06_LIM_0021,2020-03-03 16:30:00,buy
F06,F06_LIM_0021,2020-03-05 13:15:00,buy
F06,F06_LIM_0021,2020-03-05 16:45:00,buy
F06,F06_LIM_0021,2020-03-09 13:00:00,buy
F06,F06_LIM_0021,2020-03-10 12:15:00,buy
F06,F06_LIM_0021,2020-03-10 13:00:00,buy
F06,F06_LIM_0021,2020-03-23 12:15:00,buy
F06,F06_LIM_0021,2020-03-23 12:45:00,buy
F06,F06_LIM_0021,2020-03-23 13:45:00,buy
F06,F06_LIM_0021,2020-03-26 12:45:00,buy
F06,F06_LIM_0021,2020-03-26 13:45:00,buy
F06,F06_LIM_0021,2020-03-26 14:45:00,buy
F06,F06_LIM_0021,2020-03-27 15:15:00,buy
F06,F06_LIM_0021,2020-03-31 15:15:00,buy
F06,F06_LIM_0022,2020-03-02 13:30:00,buy
F06,F06_LIM_0022,2020-03-02 16:00:00,buy
F06,F06_LIM_0022,2020-03-02 16:45:00,buy
F06,F06_LIM_0022,2020-03-03 12:30:00,buy
F06,F06_LIM_0022,2020-03-03 15:00:00,buy
F06,F06_LIM_0022,2020-03-04 15:45:00,buy
F06,F06_LIM_0022,2020-03-05 12:30:00,buy
F06,F06_LIM_0022,2020-03-05 16:45:00,buy
F06,F06_LIM_0022,2020-03-06 14:15:00,buy
F06,F06_LIM_0022,2020-03-06 14:45:00,buy
F06,F06_LIM_0022,2020-03-09 13:00:00,buy
F06,F06_LIM_0022,2020-03-10 12:00:00,buy
F06,F06_LIM_0022,2020-03-11 12:00:00,buy
F06,F06_LIM_0022,2020-03-16 16:00:00,buy
F06,F06_LIM_0022,2020-03-19 13:15:00,buy
F06,F06_LIM_0022,2020-03-20 15:00:00,buy
F06,F06_LIM_0022,2020-03-23 12:00:00,buy
F06,F06_LIM_0022,2020-03-23 14:30:00,buy
F06,F06_LIM_0022,2020-03-25 13:00:00,buy
F06,F06_LIM_0022,2020-03-25 15:45:00,buy
F06,F06_LIM_0022,2020-03-26 11:00:00,buy
F06,F06_LIM_0022,2020-03-26 13:00:00,buy
F06,F06_LIM_0022,2020-03-26 14:45:00,buy
F06,F06_LIM_0022,2020-03-26 15:15:00,buy
F06,F06_LIM_0022,2020-03-26 15:45:00,buy
F06,F06_LIM_0022,2020-03-27 11:00:00,buy
F06,F06_LIM_0022,2020-03-27 14:45:00,buy
F06,F06_LIM_0022,2020-03-27 15:45:00,buy
F06,F06_LIM_0022,2020-03-31 12:30:00,buy
F06,F06_LIM_0022,2020-03-31 14:30:00,buy
F06,F06_LIM_0022,2020-03-31 15:00:00,buy
F06,F06_LIM_0023,2020-03-02 17:00:00,buy
F06,F06_LIM_0023,2020-03-03 15:00:00,buy
F06,F06_LIM_0023,2020-03-23 12:00:00,buy
F06,F06_LIM_0023,2020-03-26 15:15:00,buy
F06,F06_LIM_0024,2020-03-02 16:00:00,buy
F06,F06_LIM_0024,2020-03-02 17:00:00,buy
F06,F06_LIM_0024,2020-03-03 12:30:00,buy
F06,F06_LIM_0024,2020-03-03 15:00:00,buy
F06,F06_LIM_0024,2020-03-05 12:00:00,buy
F06,F06_LIM_0024,2020-03-06 14:15:00,buy
F06,F06_LIM_0024,2020-03-09 13:00:00,buy
F06,F06_LIM_0024,2020-03-10 12:00:00,buy
F06,F06_LIM_0024,2020-03-23 12:00:00,buy
F06,F06_LIM_0024,2020-03-25 15:45:00,buy
F06,F06_LIM_0024,2020-03-26 11:15:00,buy
F06,F06_LIM_0024,2020-03-26 15:15:00,buy
F06,F06_LIM_0024,2020-03-27 11:00:00,buy
F06,F06_LIM_0025,2020-03-03 15:00:00,buy
F06,F06_LIM_0025,2020-03-23 12:00:00,buy
F06,F06_LIM_0025,2020-03-25 15:45:00,buy
F06,F06_LIM_0026,2020-03-02 13:00:00,buy
F06,F06_LIM_0026,2020-03-02 16:00:00,buy
F06,F06_LIM_0026,2020-03-03 15:00:00,buy
F06,F06_LIM_0026,2020-03-05 12:00:00,buy
F06,F06_LIM_0026,2020-03-05 12:30:00,buy
F06,F06_LIM_0026,2020-03-05 14:15:00,buy
F06,F06_LIM_0026,2020-03-05 16:45:00,buy
F06,F06_LIM_0026,2020-03-06 14:15:00,buy
F06,F06_LIM_0026,2020-03-06 14:45:00,buy
F06,F06_LIM_0026,2020-03-09 13:00:00,buy
F06,F06_LIM_0026,2020-03-10 13:00:00,buy
F06,F06_LIM_0026,2020-03-11 12:00:00,buy
F06,F06_LIM_0026,2020-03-23 12:00:00,buy
F06,F06_LIM_0026,2020-03-23 13:45:00,buy
F06,F06_LIM_0026,2020-03-25 15:45:00,buy
F06,F06_LIM_0026,2020-03-26 11:00:00,buy
F06,F06_LIM_0026,2020-03-26 12:45:00,buy
F06,F06_LIM_0026,2020-03-26 13:45:00,buy
F06,F06_LIM_0026,2020-03-26 14:45:00,buy
F06,F06_LIM_0026,2020-03-26 15:45:00,buy
F06,F06_LIM_0026,2020-03-27 15:15:00,buy
F06,F06_LIM_0026,2020-03-31 14:30:00,buy
F06,F06_LIM_0026,2020-03-31 15:00:00,buy
F06,F06_LIM_0027,2020-03-02 17:00:00,buy
F06,F06_LIM_0027,2020-03-03 15:00:00,buy
F06,F06_LIM_0027,2020-03-23 12:00:00,buy
F06,F06_LIM_0027,2020-03-26 15:15:00,buy
F06,F06_LIM_0028,2020-03-02 13:30:00,buy
F06,F06_LIM_0028,2020-03-02 16:00:00,buy
F06,F06_LIM_0028,2020-03-02 16:45:00,buy
F06,F06_LIM_0028,2020-03-03 15:00:00,buy
F06,F06_LIM_0028,2020-03-09 13:00:00,buy
F06,F06_LIM_0028,2020-03-11 12:15:00,buy
F06,F06_LIM_0028,2020-03-23 12:00:00,buy
F06,F06_LIM_0028,2020-03-25 15:45:00,buy
F06,F06_LIM_0028,2020-03-26 13:00:00,buy
F06,F06_LIM_0028,2020-03-26 14:45:00,buy
F06,F06_LIM_0028,2020-03-26 15:15:00,buy
F06,F06_LIM_0028,2020-03-26 15:45:00,buy
F06,F06_LIM_0028,2020-03-27 15:45:00,buy
F06,F06_LIM_0028,2020-03-31 15:00:00,buy
F06,F06_LIM_0029,2020-03-03 15:00:00,buy
F06,F06_LIM_0029,2020-03-23 12:00:00,buy
F06,F06_LIM_0029,2020-03-25 15:45:00,buy
F06,F06_LIM_0030,2020-03-02 17:00:00,buy
F06,F06_LIM_0030,2020-03-03 15:00:00,buy
F06,F06_LIM_0030,2020-03-26 15:15:00,buy
F06,F06_LIM_0030,2020-03-26 15:45:00,buy
F06,F06_LIM_0030,2020-03-27 15:45:00,buy
F06,F06_LIM_0031,2020-03-02 16:45:00,buy
F06,F06_LIM_0031,2020-03-03 15:00:00,buy
F06,F06_LIM_0031,2020-03-05 12:00:00,buy
F06,F06_LIM_0031,2020-03-05 12:30:00,buy
F06,F06_LIM_0031,2020-03-26 11:15:00,buy
F06,F06_LIM_0031,2020-03-26 14:45:00,buy
F06,F06_LIM_0031,2020-03-26 15:15:00,buy
F06,F06_LIM_0031,2020-03-26 15:45:00,buy
F06,F06_LIM_0031,2020-03-27 15:45:00,buy
F06,F06_LIM_0031,2020-03-31 15:15:00,buy
F06,F06_LIM_0032,2020-03-03 15:00:00,buy
F06,F06_LIM_0032,2020-03-23 12:00:00,buy
F06,F06_LIM_0032,2020-03-25 15:45:00,buy
F06,F06_LIM_0033,2020-03-02 16:00:00,buy
F06,F06_LIM_0033,2020-03-02 17:00:00,buy
F06,F06_LIM_0033,2020-03-03 12:30:00,buy
F06,F06_LIM_0033,2020-03-03 15:00:00,buy
F06,F06_LIM_0033,2020-03-05 12:00:00,buy
F06,F06_LIM_0033,2020-03-06 14:15:00,buy
F06,F06_LIM_0033,2020-03-09 13:00:00,buy
F06,F06_LIM_0033,2020-03-10 12:00:00,buy
F06,F06_LIM_0033,2020-03-23 12:00:00,buy
F06,F06_LIM_0033,2020-03-25 15:45:00,buy
F06,F06_LIM_0033,2020-03-26 11:15:00,buy
F06,F06_LIM_0033,2020-03-26 15:15:00,buy
F06,F06_LIM_0033,2020-03-27 11:00:00,buy
F06,F06_LIM_0034,2020-03-02 13:00:00,buy
F06,F06_LIM_0034,2020-03-02 16:00:00,buy
F06,F06_LIM_0034,2020-03-03 15:00:00,buy
F06,F06_LIM_0034,2020-03-03 16:30:00,buy
F06,F06_LIM_0034,2020-03-05 13:15:00,buy
F06,F06_LIM_0034,2020-03-05 16:45:00,buy
F06,F06_LIM_0034,2020-03-09 13:00:00,buy
F06,F06_LIM_0034,2020-03-10 12:15:00,buy
F06,F06_LIM_0034,2020-03-10 13:00:00,buy
F06,F06_LIM_0034,2020-03-23 12:15:00,buy
F06,F06_LIM_0034,2020-03-23 12:45:00,buy
F06,F06_LIM_0034,2020-03-23 13:45:00,buy
F06,F06_LIM_0034,2020-03-26 12:45:00,buy
F06,F06_LIM_0034,2020-03-26 13:45:00,buy
F06,F06_LIM_0034,2020-03-26 14:45:00,buy
F06,F06_LIM_0034,2020-03-27 15:15:00,buy
F06,F06_LIM_0034,2020-03-31 15:15:00,buy
F06,F06_LIM_0035,2020-03-02 16:45:00,buy
F06,F06_LIM_0035,2020-03-03 15:00:00,buy
F06,F06_LIM_0035,2020-03-05 12:00:00,buy
F06,F06_LIM_0035,2020-03-05 12:30:00,buy
F06,F06_LIM_0035,2020-03-26 11:15:00,buy
F06,F06_LIM_0035,2020-03-26 14:45:00,buy
F06,F06_LIM_0035,2020-03-26 15:15:00,buy
F06,F06_LIM_0035,2020-03-26 15:45:00,buy
F06,F06_LIM_0035,2020-03-27 15:45:00,buy
F06,F06_LIM_0035,2020-03-31 15:15:00,buy
F06,F06_LIM_0036,2020-03-02 13:00:00,buy
F06,F06_LIM_0036,2020-03-02 16:00:00,buy
F06,F06_LIM_0036,2020-03-03 15:00:00,buy
F06,F06_LIM_0036,2020-03-03 16:30:00,buy
F06,F06_LIM_0036,2020-03-05 13:15:00,buy
F06,F06_LIM_0036,2020-03-05 16:45:00,buy
F06,F06_LIM_0036,2020-03-09 13:00:00,buy
F06,F06_LIM_0036,2020-03-10 12:15:00,buy
F06,F06_LIM_0036,2020-03-10 13:00:00,buy
F06,F06_LIM_0036,2020-03-23 12:15:00,buy
F06,F06_LIM_0036,2020-03-23 12:45:00,buy
F06,F06_LIM_0036,2020-03-23 13:45:00,buy
F06,F06_LIM_0036,2020-03-26 12:45:00,buy
F06,F06_LIM_0036,2020-03-26 13:45:00,buy
F06,F06_LIM_0036,2020-03-26 14:45:00,buy
F06,F06_LIM_0036,2020-03-27 15:15:00,buy
F06,F06_LIM_0036,2020-03-31 15:15:00,buy
F06,F06_LIM_0037,2020-03-02 13:00:00,buy
F06,F06_LIM_0037,2020-03-02 16:00:00,buy
F06,F06_LIM_0037,2020-03-03 15:00:00,buy
F06,F06_LIM_0037,2020-03-05 12:00:00,buy
F06,F06_LIM_0037,2020-03-05 12:30:00,buy
F06,F06_LIM_0037,2020-03-05 14:15:00,buy
F06,F06_LIM_0037,2020-03-05 16:45:00,buy
F06,F06_LIM_0037,2020-03-06 14:15:00,buy
F06,F06_LIM_0037,2020-03-06 14:45:00,buy
F06,F06_LIM_0037,2020-03-09 13:00:00,buy
F06,F06_LIM_0037,2020-03-10 13:00:00,buy
F06,F06_LIM_0037,2020-03-11 12:00:00,buy
F06,F06_LIM_0037,2020-03-23 12:00:00,buy
F06,F06_LIM_0037,2020-03-23 13:45:00,buy
F06,F06_LIM_0037,2020-03-25 15:45:00,buy
F06,F06_LIM_0037,2020-03-26 11:00:00,buy
F06,F06_LIM_0037,2020-03-26 12:45:00,buy
F06,F06_LIM_0037,2020-03-26 13:45:00,buy
F06,F06_LIM_0037,2020-03-26 14:45:00,buy
F06,F06_LIM_0037,2020-03-26 15:45:00,buy
F06,F06_LIM_0037,2020-03-27 15:15:00,buy
F06,F06_LIM_0037,2020-03-31 14:30:00,buy
F06,F06_LIM_0037,2020-03-31 15:00:00,buy
F06,F06_LIM_0038,2020-03-03 15:00:00,buy
F06,F06_LIM_0038,2020-03-23 12:00:00,buy
F06,F06_LIM_0038,2020-03-25 15:45:00,buy
F06,F06_LIM_0039,2020-03-02 17:00:00,buy
F06,F06_LIM_0039,2020-03-03 15:00:00,buy
F06,F06_LIM_0039,2020-03-26 15:15:00,buy
F06,F06_LIM_0039,2020-03-26 15:45:00,buy
F06,F06_LIM_0039,2020-03-27 15:45:00,buy
F06,F06_LIM_0040,2020-03-03 15:00:00,buy
F06,F06_LIM_0040,2020-03-23 12:00:00,buy
F06,F06_LIM_0040,2020-03-25 15:45:00,buy
F06,F06_LIM_0041,2020-03-02 17:00:00,buy
F06,F06_LIM_0041,2020-03-03 15:00:00,buy
F06,F06_LIM_0041,2020-03-23 12:00:00,buy
F06,F06_LIM_0041,2020-03-26 15:15:00,buy
F06,F06_LIM_0042,2020-03-02 13:30:00,buy
F06,F06_LIM_0042,2020-03-02 16:00:00,buy
F06,F06_LIM_0042,2020-03-02 16:45:00,buy
F06,F06_LIM_0042,2020-03-03 15:00:00,buy
F06,F06_LIM_0042,2020-03-09 13:00:00,buy
F06,F06_LIM_0042,2020-03-11 12:15:00,buy
F06,F06_LIM_0042,2020-03-23 12:00:00,buy
F06,F06_LIM_0042,2020-03-25 15:45:00,buy
F06,F06_LIM_0042,2020-03-26 13:00:00,buy
F06,F06_LIM_0042,2020-03-26 14:45:00,buy
F06,F06_LIM_0042,2020-03-26 15:15:00,buy
F06,F06_LIM_0042,2020-03-26 15:45:00,buy
F06,F06_LIM_0042,2020-03-27 15:45:00,buy
F06,F06_LIM_0042,2020-03-31 15:00:00,buy
F06,F06_LIM_0043,2020-03-02 13:00:00,buy
F06,F06_LIM_0043,2020-03-02 16:00:00,buy
F06,F06_LIM_0043,2020-03-03 15:00:00,buy
F06,F06_LIM_0043,2020-03-05 12:00:00,buy
F06,F06_LIM_0043,2020-03-05 12:30:00,buy
F06,F06_LIM_0043,2020-03-05 14:15:00,buy
F06,F06_LIM_0043,2020-03-05 16:45:00,buy
F06,F06_LIM_0043,2020-03-06 14:15:00,buy
F06,F06_LIM_0043,2020-03-06 14:45:00,buy
F06,F06_LIM_0043,2020-03-09 13:00:00,buy
F06,F06_LIM_0043,2020-03-10 13:00:00,buy
F06,F06_LIM_0043,2020-03-11 12:00:00,buy
F06,F06_LIM_0043,2020-03-23 12:00:00,buy
F06,F06_LIM_0043,2020-03-23 13:45:00,buy
F06,F06_LIM_0043,2020-03-25 15:45:00,buy
F06,F06_LIM_0043,2020-03-26 11:00:00,buy
F06,F06_LIM_0043,2020-03-26 12:45:00,buy
F06,F06_LIM_0043,2020-03-26 13:45:00,buy
F06,F06_LIM_0043,2020-03-26 14:45:00,buy
F06,F06_LIM_0043,2020-03-26 15:45:00,buy
F06,F06_LIM_0043,2020-03-27 15:15:00,buy
F06,F06_LIM_0043,2020-03-31 14:30:00,buy
F06,F06_LIM_0043,2020-03-31 15:00:00,buy
F06,F06_LIM_0044,2020-03-02 13:00:00,buy
F06,F06_LIM_0044,2020-03-02 16:00:00,buy
F06,F06_LIM_0044,2020-03-03 15:00:00,buy
F06,F06_LIM_0044,2020-03-03 16:30:00,buy
F06,F06_LIM_0044,2020-03-05 13:15:00,buy
F06,F06_LIM_0044,2020-03-05 16:45:00,buy
F06,F06_LIM_0044,2020-03-09 13:00:00,buy
F06,F06_LIM_0044,2020-03-10 12:15:00,buy
F06,F06_LIM_0044,2020-03-10 13:00:00,buy
F06,F06_LIM_0044,2020-03-23 12:15:00,buy
F06,F06_LIM_0044,2020-03-23 12:45:00,buy
F06,F06_LIM_0044,2020-03-23 13:45:00,buy
F06,F06_LIM_0044,2020-03-26 12:45:00,buy
F06,F06_LIM_0044,2020-03-26 13:45:00,buy
F06,F06_LIM_0044,2020-03-26 14:45:00,buy
F06,F06_LIM_0044,2020-03-27 15:15:00,buy
F06,F06_LIM_0044,2020-03-31 15:15:00,buy
F06,F06_LIM_0045,2020-03-02 17:00:00,buy
F06,F06_LIM_0045,2020-03-03 15:00:00,buy
F06,F06_LIM_0045,2020-03-26 15:15:00,buy
F06,F06_LIM_0045,2020-03-26 15:45:00,buy
F06,F06_LIM_0045,2020-03-27 15:45:00,buy
