pair,direction,entry_time,exit_time,entry_price,exit_price,units,gross_pnl_usd,net_pnl_usd,r_multiple,commission_usd,exit_reason,strategy_family,context_key,context_trades_before,context_win_rate_before,context_expectancy_before
USDJPY,long,2022-01-07 11:50:00-05:00,2022-01-07 12:00:00-05:00,115.6605,115.61370643838134,2000000,-809.4931602023416,-889.4931602023416,-1.1881225127155586,80.0,stop_loss,adaptive_session_reversion,fri|early|balanced|deep|long,0,0.0,0.0
USDJPY,short,2022-07-27 12:05:00-04:00,2022-07-27 12:20:00-04:00,137.2685,137.32324717760008,1982000,-790.1901107149872,-869.4701107149872,-1.1751279662397418,79.28,stop_loss,adaptive_session_reversion,wed_thu|early|balanced|deep|short,0,0.0,0.0
USDJPY,long,2022-10-04 11:40:00-04:00,2022-10-04 11:45:00-04:00,144.44050000000001,144.3740460928888,1690000,-777.7877252911798,-845.3877252911797,-1.147770532691841,67.60000000000001,stop_loss,adaptive_session_reversion,mon_tue|early|balanced|deep|long,0,0.0,0.0
USDJPY,short,2023-01-04 11:45:00-05:00,2023-01-04 12:20:00-05:00,132.0015,132.11651344321277,864000,-751.4092186275453,-785.9692186275453,-1.0768575095838593,34.56,stop_loss,adaptive_session_reversion,wed_thu|early|balanced|deep|short,1,0.0,-1.1751279662397418
USDJPY,long,2023-01-11 14:15:00-05:00,2023-01-11 14:20:00-05:00,132.35150000000002,132.4025554991699,1582000,609.9332423635077,546.6532423635077,0.7544835533246448,63.28000000000001,take_profit,adaptive_session_reversion,wed_thu|core|balanced|deep|long,0,0.0,0.0
USDJPY,long,2023-04-03 11:30:00-04:00,2023-04-03 11:35:00-04:00,132.35150000000002,132.26313258416303,1136000,-758.6905723567736,-804.1305723567737,-1.1039454569364993,45.440000000000005,stop_loss,adaptive_session_reversion,mon_tue|early|balanced|deep|long,1,0.0,-1.147770532691841
USDJPY,long,2023-05-31 14:50:00-04:00,2023-05-31 15:00:00-04:00,139.3465,139.279619440724,1588000,-762.4506671425556,-825.9706671425556,-1.1436826842864471,63.52,stop_loss,adaptive_session_reversion,wed_thu|late|balanced|deep|long,0,0.0,0.0
USDJPY,long,2023-11-24 14:35:00-05:00,2023-11-24 15:00:00-05:00,149.4675,149.47603885693175,1910000,109.10488714121303,32.70488714121302,0.19132946686160326,76.4,take_profit,adaptive_session_reversion,fri|late|balanced|mild|long,0,0.0,0.0
USDJPY,long,2024-01-29 12:00:00-05:00,2024-01-29 12:35:00-05:00,147.6535,147.59984735648746,1911000,-694.5878869237946,-771.0278869237947,-1.1879201723782562,76.44000000000001,stop_loss,adaptive_session_reversion,mon_tue|early|balanced|deep|long,2,0.0,-1.12585799481417
USDJPY,short,2024-05-07 14:30:00-04:00,2024-05-07 14:35:00-04:00,154.6575,154.6909427730633,1895000,-409.66305288355125,-485.4630528835512,-1.3232569616881555,75.80000000000001,stop_loss,adaptive_session_reversion,mon_tue|late|balanced|mild|short,0,0.0,0.0
USDJPY,short,2024-11-25 11:35:00-05:00,2024-11-25 11:40:00-05:00,154.2925,154.3782490928081,1327000,-737.0902611568476,-790.1702611568476,-1.1173413763726787,53.080000000000005,stop_loss,adaptive_session_reversion,mon_tue|early|balanced|deep|short,0,0.0,0.0
USDJPY,short,2025-01-28 11:25:00-05:00,2025-01-28 12:15:00-05:00,155.6085,155.6655,1382000,-506.0579974561719,-561.3379974561719,-0.8005215262966336,55.28,time_stop,adaptive_session_reversion,mon_tue|early|balanced|deep|short,1,0.0,-1.1173413763726787
USDJPY,short,2025-02-27 14:05:00-05:00,2025-02-27 14:10:00-05:00,150.0365,150.02381404854754,1859000,157.14055951352952,82.78055951352951,0.1263637380262899,74.36,take_profit,adaptive_session_reversion,wed_thu|core|balanced|deep|short,0,0.0,0.0
USDJPY,long,2025-03-03 13:25:00-05:00,2025-03-03 13:35:00-05:00,150.1675,150.09391761872777,1495000,-732.8287733874599,-792.6287733874599,-1.1360644548409797,59.800000000000004,stop_loss,adaptive_session_reversion,mon_tue|core|balanced|deep|long,0,0.0,0.0
USDJPY,long,2025-03-19 15:20:00-04:00,2025-03-19 15:30:00-04:00,149.0865,148.97465161859196,952000,-714.8108853294932,-752.8908853294931,-1.0882969045610926,38.080000000000005,stop_loss,adaptive_session_reversion,wed_thu|late|balanced|deep|long,1,0.0,-1.1436826842864471
USDJPY,long,2025-03-28 12:35:00-04:00,2025-03-28 13:10:00-04:00,150.1105,150.0311956481764,1358000,-717.5955821402315,-771.9155821402314,-1.1257087110721091,54.32000000000001,stop_loss,adaptive_session_reversion,fri|core|balanced|deep|long,0,0.0,0.0
USDJPY,long,2025-08-19 13:50:00-04:00,2025-08-19 13:55:00-04:00,147.5475,147.50192751969573,1814000,-560.392080152228,-632.952080152228,-1.2237157043197993,72.56,stop_loss,adaptive_session_reversion,mon_tue|core|balanced|deep|long,1,0.0,-1.1360644548409797
USDJPY,long,2025-08-27 11:50:00-04:00,2025-08-27 12:10:00-04:00,147.7565,147.70446377085648,1801000,-634.4549815348856,-706.4949815348856,-1.1941766720809077,72.04,stop_loss,adaptive_session_reversion,wed_thu|early|balanced|deep|long,0,0.0,0.0
USDJPY,long,2025-09-12 14:35:00-04:00,2025-09-12 14:45:00-04:00,147.5225,147.4924866805713,1787000,-363.63378726673517,-435.1137872667352,-1.354777688713829,71.48,stop_loss,adaptive_session_reversion,fri|late|balanced|deep|long,0,0.0,0.0
USDJPY,long,2025-09-23 14:35:00-04:00,2025-09-23 14:45:00-04:00,147.5645,147.51445747731458,1778000,-603.2039953540237,-674.3239953540237,-1.2024590642429263,71.12,stop_loss,adaptive_session_reversion,mon_tue|late|balanced|deep|long,0,0.0,0.0
USDJPY,short,2025-10-20 14:30:00-04:00,2025-10-20 14:40:00-04:00,150.7595,150.7403003366008,1765000,224.79207893597976,154.19207893597974,0.5222638259513376,70.60000000000001,take_profit,adaptive_session_reversion,mon_tue|late|balanced|mild|short,1,0.0,-1.3232569616881555
