pair,direction,entry_time,exit_time,entry_price,exit_price,units,gross_pnl_usd,net_pnl_usd,r_multiple,commission_usd,exit_reason,strategy_family,context_key,context_trades_before,context_win_rate_before,context_expectancy_before
USDJPY,long,2022-01-07 11:50:00-05:00,2022-01-07 12:00:00-05:00,115.6605,115.61370643838134,2000000,-809.4931602023416,-889.4931602023416,-1.1881225127155586,80.0,stop_loss,adaptive_session_reversion,fri|early|balanced|deep|long,0,0.0,0.0
USDJPY,short,2022-07-27 12:05:00-04:00,2022-07-27 12:20:00-04:00,137.2685,137.32324717760008,1982000,-790.1901107149872,-869.4701107149872,-1.1751279662397418,79.28,stop_loss,adaptive_session_reversion,wed_thu|early|balanced|deep|short,0,0.0,0.0
USDJPY,short,2023-01-04 11:45:00-05:00,2023-01-04 12:10:00-05:00,132.0015,132.0205,872000,-125.49898876663428,-160.37898876663428,-0.21771955175158056,34.88,time_stop,adaptive_session_reversion,wed_thu|early|balanced|deep|short,1,0.0,-1.1751279662397418
USDJPY,long,2023-04-03 11:30:00-04:00,2023-04-03 11:35:00-04:00,132.35150000000002,132.26313258416303,1147000,-766.0370479693831,-811.9170479693832,-1.1039454569364995,45.88,stop_loss,adaptive_session_reversion,mon_tue|early|balanced|deep|long,0,0.0,0.0
USDJPY,long,2023-11-24 14:35:00-05:00,2023-11-24 15:00:00-05:00,149.4675,149.4785,1945000,143.1276006475134,65.32760064751338,0.37530096046135464,77.80000000000001,time_stop,adaptive_session_reversion,fri|late|balanced|mild|long,0,0.0,0.0
USDJPY,long,2024-01-29 12:00:00-05:00,2024-01-29 12:10:00-05:00,147.6535,147.6851068504588,1946000,416.45686597556875,338.6168659755687,0.5123227107108725,77.84,take_profit,adaptive_session_reversion,mon_tue|early|balanced|deep|long,1,0.0,-1.1039454569364995
USDJPY,short,2024-05-07 15:10:00-04:00,2024-05-07 15:15:00-04:00,154.6985,154.6814177649309,1953000,215.69398975856,137.57398975856,0.3706280893363533,78.12,take_profit,adaptive_session_reversion,mon_tue|late|balanced|deep|short,0,0.0,0.0
USDJPY,short,2025-01-28 11:25:00-05:00,2025-01-28 11:50:00-05:00,155.6085,155.6895,1445000,-751.8017034288566,-809.6017034288566,-1.1042316297449755,57.800000000000004,time_stop,adaptive_session_reversion,mon_tue|early|balanced|deep|short,0,0.0,0.0
USDJPY,long,2025-03-03 13:25:00-05:00,2025-03-03 13:35:00-05:00,150.1675,150.09391761872777,1558000,-763.710521028537,-826.0305210285369,-1.1360644548409797,62.32000000000001,stop_loss,adaptive_session_reversion,mon_tue|core|balanced|deep|long,0,0.0,0.0
USDJPY,long,2025-03-17 11:50:00-04:00,2025-03-17 12:10:00-04:00,148.5395,148.5832720997209,1586000,467.1490297177165,403.7090297177164,0.5599077326004741,63.440000000000005,take_profit,adaptive_session_reversion,mon_tue|early|balanced|deep|long,2,0.5,-0.29581137311281347
USDJPY,long,2025-03-28 12:35:00-04:00,2025-03-28 12:40:00-04:00,150.1105,150.16006304627652,1434000,473.32100214124006,415.96100214124004,0.5744595496663848,57.36000000000001,take_profit,adaptive_session_reversion,fri|core|balanced|deep|long,0,0.0,0.0
USDJPY,long,2025-08-19 13:50:00-04:00,2025-08-19 13:55:00-04:00,147.5475,147.50192751969573,1939000,-599.0078519378005,-676.5678519378005,-1.2237157043197993,77.56,stop_loss,adaptive_session_reversion,mon_tue|core|balanced|deep|long,1,0.0,-1.1360644548409797
USDJPY,long,2025-08-27 11:50:00-04:00,2025-08-27 12:10:00-04:00,147.7565,147.70446377085648,1926000,-678.4898914137644,-755.5298914137644,-1.194176672080908,77.04,stop_loss,adaptive_session_reversion,wed_thu|early|balanced|deep|long,0,0.0,0.0
USDJPY,long,2025-09-12 14:35:00-04:00,2025-09-12 14:45:00-04:00,147.5225,147.4924866805713,1911000,-388.8663500093626,-465.30635000936263,-1.3547776887138292,76.44000000000001,stop_loss,adaptive_session_reversion,fri|late|balanced|deep|long,0,0.0,0.0
USDJPY,long,2025-09-23 14:35:00-04:00,2025-09-23 14:45:00-04:00,147.5645,147.51445747731458,1901000,-644.9329556625418,-720.9729556625417,-1.202459064242926,76.04,stop_loss,adaptive_session_reversion,mon_tue|late|balanced|deep|long,0,0.0,0.0
USDJPY,short,2025-10-20 14:30:00-04:00,2025-10-20 14:40:00-04:00,150.7595,150.74534470624505,1887000,177.1876571515559,101.70765715155588,0.32222137155732067,75.48,take_profit,adaptive_session_reversion,mon_tue|late|balanced|mild|short,0,0.0,0.0
USDJPY,long,2025-11-28 11:10:00-05:00,2025-11-28 11:20:00-05:00,156.1115,156.1609782151339,1461000,462.8573497417073,404.41734974170726,0.5710218565233377,58.440000000000005,take_profit,adaptive_session_reversion,fri|early|balanced|deep|long,1,0.0,-1.1881225127155586
